ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.020677513,0.010048857,0.012888851,0.032272562,0.8728118,0.019763116,0.0048997155,0.007880296,0.013554732,0.00520252
1,5,0.04620838,0.007668683,0.021582928,0.014865656,0.009781451,0.8332828,0.0011709583,0.025702624,0.026885105,0.012851456
2,2,0.043071195,0.008996822,0.8685038,0.01918777,0.014928762,0.0069724596,0.0008896582,0.0058582146,0.024019107,0.007572137
3,2,0.020497616,0.03502607,0.7568381,0.08240384,0.013782264,0.007479796,0.0021808287,0.005138593,0.066317804,0.0103350915
4,3,0.15191534,0.011205453,0.038711086,0.5627257,0.022785954,0.058415942,0.005029887,0.11177228,0.011907065,0.025531307
5,8,0.0058957604,0.009048869,0.012368373,0.04225993,0.008902693,0.0053462614,0.00074156676,0.005795792,0.9060942,0.0035465648
6,7,0.033973303,0.009643386,0.035214897,0.022831932,0.023326686,0.03543969,0.0024425306,0.7940179,0.021155842,0.021953724
7,6,0.0632349,0.003371685,0.0049155187,0.011952915,0.013963583,0.0044494444,0.8828905,0.01017214,0.002948688,0.0021005734
8,7,0.0055490704,0.011538881,0.0021874825,0.008246973,0.02914144,0.0066288738,0.008622707,0.9248601,0.0020167518,0.0012077015
9,7,0.035754368,0.010700915,0.026219394,0.02021783,0.00991048,0.048014566,0.006860672,0.8012613,0.027451161,0.013609222
10,0,0.4551532,0.0055974065,0.014656794,0.027032936,0.018605104,0.009255986,0.0019270688,0.4403688,0.02239584,0.0050068903
11,9,0.022079645,0.024315648,0.033611186,0.025953589,0.077806674,0.012197355,0.0043471567,0.018894272,0.02509159,0.75570285
12,1,0.0013707008,0.9393816,0.0023113543,0.02314537,0.015804643,0.0056117726,0.0010097203,0.008032201,0.0028588572,0.00047384473
13,4,0.040538616,0.0103743095,0.018493827,0.030092308,0.79849154,0.029907016,0.0025366172,0.049443077,0.014615875,0.005506789
14,2,0.01348171,0.01072435,0.80317885,0.06696661,0.0079712635,0.00678807,0.0017225979,0.007854828,0.067903325,0.013408418
15,4,0.020623773,0.0027928422,0.006446566,0.009132595,0.83976424,0.010371494,0.002940566,0.095249,0.007938264,0.0047406876
16,2,0.01808989,0.021831108,0.8101179,0.0335071,0.022208765,0.0065994747,0.0013831537,0.004978026,0.052012075,0.029272541
17,9,0.06911165,0.008490351,0.19535041,0.011653634,0.005660123,0.022312857,0.0018887545,0.027817251,0.1299905,0.52772444
18,9,0.04867305,0.015068426,0.13026117,0.03360673,0.21177211,0.0075308764,0.0029914118,0.016765388,0.057953987,0.47537678
19,0,0.8572794,0.0103760995,0.01206348,0.024977012,0.017882803,0.007056309,0.0019527113,0.055717643,0.010199774,0.0024947193
20,7,0.010340288,0.017761754,0.014834489,0.0341053,0.054149225,0.025197849,0.021808485,0.80159587,0.013622776,0.006583982
21,4,0.03901013,0.10772324,0.044144277,0.20806202,0.4218027,0.06871331,0.0052941795,0.05240632,0.042278394,0.010565442
22,3,0.13499534,0.002344035,0.13528174,0.64572,0.020317886,0.004521123,0.00069926056,0.011927726,0.033251856,0.010941036
23,5,0.05947441,0.06698652,0.029974839,0.019489672,0.02835085,0.4864738,0.031846564,0.23011777,0.019260602,0.02802491
24,2,0.024616718,0.027592754,0.77866936,0.05125931,0.010132965,0.017511612,0.002477587,0.011997379,0.05789692,0.017845413
25,2,0.031246588,0.0062095313,0.8507375,0.035438318,0.009181654,0.017823318,0.0012462855,0.010816419,0.030683558,0.0066168047
26,2,0.012802739,0.01061641,0.85571975,0.02776863,0.010571016,0.011106925,0.0023093505,0.012726576,0.051738117,0.004640346
27,0,0.33852413,0.03187871,0.07402251,0.058200397,0.3192229,0.028993892,0.088855945,0.032935996,0.012391545,0.0149739375
28,7,0.06891649,0.0155968955,0.025385212,0.017272249,0.022429751,0.030161161,0.0027640075,0.7770759,0.023007074,0.01739128
29,9,0.0052096965,0.0062132217,0.021540752,0.010981511,0.035227403,0.010036136,0.0010954684,0.013604213,0.31724498,0.57884663
30,1,0.00017911795,0.8804418,0.0005526967,0.105909675,0.0045444546,0.0020815255,0.0016135968,0.0039623864,0.00061511504,9.969701e-05
31,3,0.016400037,0.0015100837,0.027931474,0.88065696,0.040916063,0.005499129,0.006866914,0.012642559,0.004602876,0.0029740275
32,0,0.63046944,0.0044246274,0.018110966,0.01449659,0.24113604,0.032047335,0.0024002579,0.033413433,0.01633132,0.007169992
33,2,0.07570851,0.0033626382,0.77912307,0.06087436,0.014857758,0.020760689,0.001471152,0.026950937,0.014009057,0.0028819127
34,0,0.32043973,0.20116206,0.032271866,0.041639414,0.04175347,0.12666267,0.0039059925,0.02200665,0.03760562,0.17255256
35,6,0.003995269,0.010542242,0.0022477428,0.016605008,0.16347222,0.0064317132,0.78310573,0.008996706,0.004070884,0.0005324945
36,3,0.00622231,0.024988774,0.046137217,0.8628888,0.019054195,0.007849974,0.003939015,0.011567658,0.013333861,0.00401827
37,2,0.103210434,0.04669517,0.6869092,0.02876725,0.011627454,0.025635116,0.0011886277,0.03261943,0.046828408,0.01651887
38,8,0.0046646153,0.004969159,0.010959395,0.04835459,0.0104467925,0.0041420357,0.00065353,0.007795696,0.90459394,0.0034201534
39,3,0.124042474,0.021800002,0.040946983,0.513281,0.020822387,0.05330056,0.011341001,0.17462425,0.011744066,0.028097294
40,2,0.016049929,0.017078223,0.7396366,0.12065138,0.007842358,0.0053489446,0.0064770854,0.0034719137,0.074011356,0.009432205
41,3,0.004568704,0.012995501,0.27896404,0.6326965,0.008880061,0.0021613622,0.0026616922,0.0060542524,0.011367893,0.03965003
42,7,0.04630519,0.01153085,0.027280465,0.017366266,0.009972593,0.02977506,0.005711561,0.80403095,0.02890451,0.019122465
43,7,0.011150962,0.008768942,0.020747554,0.14785866,0.015741343,0.029031366,0.041641418,0.7056425,0.01162709,0.0077901366
44,3,0.070023924,0.01358437,0.039551172,0.6306162,0.014762518,0.06696414,0.008118409,0.11295351,0.014240143,0.029185554
45,5,0.03064139,0.009058081,0.029606197,0.024638059,0.0090381345,0.8048502,0.0010102764,0.036174018,0.03723283,0.0177508
46,7,0.012125337,0.0126024345,0.0129655665,0.025142778,0.03355933,0.032020926,0.0020833309,0.8440735,0.019730851,0.0056960178
47,2,0.058966376,0.0095516825,0.8399127,0.03402472,0.0055372654,0.01430437,0.001317806,0.0037554728,0.020572921,0.012056612
48,7,0.011088921,0.03501823,0.022210764,0.09495165,0.07345129,0.017510256,0.044670135,0.67255396,0.022112401,0.00643234
49,7,0.06670064,0.03171829,0.021024358,0.01777359,0.034483533,0.055442195,0.002047305,0.73112375,0.017891435,0.021794986
50,4,0.0041444264,0.010231899,0.033633575,0.020058658,0.6355949,0.0033807075,0.007159194,0.011247969,0.011760059,0.26278862
51,0,0.46330953,0.045823988,0.057748538,0.027879711,0.01540586,0.021362329,0.0031860124,0.008839386,0.0273615,0.32908314
52,7,0.031115672,0.0021554607,0.028984807,0.31803563,0.0014330863,0.025431069,0.00019497529,0.57002807,0.0019431447,0.020678133
