ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.009278828,0.010151171,0.0081150215,0.068211004,0.84455293,0.011141743,0.011783979,0.011703905,0.015823485,0.009237939
1,5,0.01657063,0.008246585,0.01702205,0.006345105,0.006680753,0.8520028,0.0044606067,0.04079563,0.030302964,0.01757291
2,2,0.043788627,0.006460283,0.8700814,0.010891244,0.021427942,0.015435038,0.00803932,0.0092853075,0.011121041,0.0034699256
3,2,0.063396625,0.020507356,0.75921637,0.062740825,0.009773571,0.024020132,0.009663055,0.005042053,0.04029739,0.0053427066
4,0,0.53538024,0.018055147,0.056029804,0.072744206,0.03218926,0.1154466,0.012115955,0.029176334,0.043908138,0.08495429
5,8,0.015147523,0.015171033,0.019680185,0.025211636,0.020480853,0.04283588,0.0053365785,0.016111646,0.8096579,0.030366622
6,7,0.046019465,0.016881429,0.040170092,0.022511259,0.036458474,0.0146040125,0.0097101405,0.75529236,0.031601697,0.026751064
7,6,0.056843918,0.0086958995,0.009791064,0.027380705,0.0073346538,0.010136892,0.85723776,0.00785251,0.007721956,0.007004602
8,7,0.008389493,0.036971264,0.0113018155,0.0151357055,0.037963398,0.012160647,0.074388385,0.7885328,0.010961609,0.004194951
9,7,0.016180215,0.021255888,0.018212253,0.015121144,0.02158269,0.017591551,0.0048504407,0.84197044,0.032683637,0.01055168
10,0,0.66317725,0.0122190295,0.042376142,0.0150306765,0.010338001,0.049653918,0.012166646,0.15079175,0.027578566,0.016667973
11,9,0.029918265,0.0042695026,0.016352855,0.022010501,0.008024617,0.048221756,0.0055711893,0.008693552,0.022707693,0.83423007
12,1,0.011127197,0.8454919,0.009951337,0.035495922,0.020980487,0.010292673,0.022322124,0.028187484,0.011557557,0.0045934496
13,4,0.020751571,0.013872069,0.023640888,0.03385816,0.62300026,0.09444758,0.010260263,0.1405022,0.023070807,0.01659621
14,2,0.0055656205,0.011468686,0.7205045,0.21435316,0.011645528,0.008975066,0.005481975,0.0062517347,0.011309945,0.0044437703
15,4,0.015704978,0.015004641,0.04099974,0.026072852,0.69941527,0.05206373,0.010273035,0.09531734,0.031796318,0.01335219
16,2,0.01523219,0.01195264,0.8357874,0.03247715,0.017340781,0.020158762,0.009757116,0.0071326406,0.017663375,0.032497916
17,9,0.10850532,0.0124933515,0.11422988,0.0072601815,0.012073415,0.0126933735,0.010644917,0.123253085,0.0814784,0.5173681
18,9,0.018239459,0.007946048,0.0345563,0.024972478,0.0960454,0.030635294,0.012140201,0.04942435,0.02141243,0.70462805
19,0,0.6926421,0.020362712,0.058358196,0.01641958,0.03198314,0.045620054,0.0055286055,0.067324676,0.03840047,0.023360437
20,7,0.011601022,0.086899936,0.026223585,0.045079093,0.041945264,0.012917728,0.095408954,0.65292794,0.018444343,0.008552141
21,4,0.010222507,0.164228,0.011225614,0.09281627,0.4620838,0.031314556,0.04977772,0.016641852,0.15053415,0.011155546
22,3,0.02188435,0.002501762,0.44643188,0.4755415,0.00873316,0.00801922,0.0028846432,0.009599737,0.01922372,0.005180067
23,7,0.2246721,0.011604791,0.11380608,0.01749591,0.010966827,0.15787852,0.037515547,0.32217628,0.07460089,0.029282989
24,2,0.015235679,0.021318784,0.7689999,0.032735724,0.023031574,0.037750375,0.011715641,0.008468087,0.05816675,0.022577463
25,2,0.007561843,0.002391841,0.7898652,0.15551552,0.0067045987,0.014132112,0.003833804,0.006347221,0.008427109,0.005220782
26,2,0.015633924,0.010000665,0.8339377,0.015385338,0.022899123,0.05002579,0.0075910254,0.0053082234,0.029542552,0.009675636
27,2,0.07328721,0.08074481,0.23940447,0.013268772,0.020825125,0.05246337,0.21126416,0.11327622,0.012147331,0.18331854
28,7,0.046334103,0.014258482,0.021897534,0.01375804,0.023209738,0.024682634,0.012924089,0.79119414,0.028970044,0.022771226
29,9,0.016852673,0.0033888284,0.029846527,0.0033818206,0.031864677,0.012495084,0.0033705481,0.017738782,0.018195247,0.86286575
30,1,0.004947933,0.87651527,0.00677126,0.028533783,0.009656884,0.011045917,0.0399189,0.010561854,0.008746023,0.003302109
31,3,0.10536725,0.0042122463,0.30947697,0.43510392,0.049306985,0.023357091,0.010461348,0.014637038,0.020260729,0.027816385
32,4,0.28867212,0.007722068,0.021458395,0.029705316,0.3254236,0.046991304,0.012423427,0.18896979,0.011524159,0.06710979
33,2,0.0068562487,0.008464754,0.69277066,0.17958286,0.03136039,0.053421285,0.011916725,0.0065129725,0.00454055,0.0045735794
34,5,0.038645763,0.009208239,0.016478192,0.0057086907,0.009991846,0.54863673,0.0065245647,0.008407188,0.008816399,0.34758237
35,6,0.009782581,0.08721284,0.013579979,0.052185275,0.038209442,0.019900149,0.71821785,0.028585486,0.024025923,0.008300439
36,3,0.016650323,0.04781982,0.038519036,0.76149607,0.0124742435,0.068133034,0.019080512,0.01283864,0.0122251455,0.010763125
37,2,0.058203425,0.009574809,0.7654312,0.007214051,0.009334336,0.085164726,0.010793384,0.033254545,0.013101516,0.007927961
38,8,0.011414957,0.018562345,0.016216036,0.024312558,0.023087634,0.042596966,0.009161296,0.019236714,0.8095965,0.025815038
39,0,0.47177455,0.024902474,0.07411785,0.07728559,0.037910283,0.11623801,0.0109488685,0.06668411,0.054745253,0.06539295
40,2,0.02488078,0.012513177,0.7440012,0.12128992,0.017558508,0.022289492,0.008589297,0.007770053,0.035230644,0.0058768764
41,2,0.0060529136,0.0069602598,0.51352143,0.41236317,0.008854354,0.010489553,0.01382335,0.0064112907,0.006763882,0.0147598125
42,7,0.014245389,0.017464496,0.017291818,0.012572578,0.025038205,0.018174358,0.003963042,0.84826356,0.032802135,0.010184449
43,7,0.017674493,0.011684403,0.023495028,0.020969499,0.016954904,0.018249895,0.022077115,0.83673626,0.02303168,0.009126781
44,0,0.4306029,0.0120108845,0.07216925,0.06730026,0.01801143,0.20871238,0.014167194,0.058548935,0.060966987,0.057509784
45,5,0.015111551,0.0063291783,0.017178062,0.013074384,0.005978994,0.8713202,0.005666523,0.021672633,0.025841648,0.017826846
46,7,0.009207084,0.03846032,0.008829689,0.0209019,0.016262198,0.012717426,0.023841254,0.8529604,0.013554734,0.0032650244
47,2,0.08087416,0.0025673385,0.8447743,0.019794108,0.010645926,0.014617126,0.0054616453,0.003326796,0.0056842603,0.012254371
48,7,0.014480066,0.07804071,0.018507756,0.06634265,0.06315647,0.010916989,0.14319149,0.57952195,0.01832281,0.0075191185
49,7,0.016092425,0.025230166,0.013937432,0.014229012,0.05027309,0.027731149,0.027111683,0.79488003,0.020555971,0.009959086
50,9,0.018542686,0.027058471,0.06861866,0.032159872,0.1755024,0.018395657,0.051092558,0.024958866,0.008849624,0.5748212
51,9,0.21885633,0.016221823,0.031284787,0.008484481,0.016202709,0.08570082,0.019621532,0.03138474,0.01723168,0.5550111
