ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.05687461,0.015879443,0.030234568,0.024592232,0.7525449,0.049658272,0.01396342,0.01007415,0.027157864,0.019020615
1,5,0.22219732,0.006039514,0.030769397,0.014305376,0.021377368,0.6155113,0.0062631536,0.032432016,0.044545077,0.006559405
2,2,0.04710862,0.017113697,0.7818262,0.011163698,0.0019338392,0.025755301,0.0041394783,0.010288948,0.095655225,0.0050149523
3,2,0.011017296,0.14990103,0.56573707,0.082802765,0.02504779,0.037936356,0.031508505,0.010324821,0.072959356,0.012765031
4,0,0.44278464,0.021515086,0.018777577,0.36129802,0.013475537,0.012515534,0.009646241,0.017048001,0.07626838,0.026670873
5,8,0.039977696,0.015213171,0.03775878,0.027233738,0.006450517,0.011755621,0.0092990985,0.009247111,0.8391962,0.0038680763
6,7,0.009526229,0.013171872,0.029347556,0.01033609,0.014545035,0.018964287,0.006003049,0.86497885,0.02001769,0.013109364
7,6,0.11054496,0.011044371,0.0046645594,0.0040959045,0.007657584,0.0053065433,0.83810675,0.011877696,0.0019928433,0.0047087497
8,7,0.018800918,0.010929875,0.011742339,0.018873503,0.11392435,0.007496932,0.036165603,0.75632435,0.01001028,0.015731916
9,7,0.091696456,0.016871117,0.025601448,0.005364433,0.046068612,0.016098518,0.011694008,0.75473106,0.014638394,0.017235989
10,0,0.9358158,0.007497172,0.017233485,0.006764296,0.002974317,0.005819949,0.0038418218,0.0044823107,0.007443114,0.008127663
11,9,0.0058572874,0.0058096326,0.010783021,0.19811237,0.013449178,0.0076115197,0.006127418,0.0075567784,0.014502768,0.73019004
12,1,0.009291735,0.9082502,0.010490318,0.013102178,0.024897246,0.012826562,0.009446158,0.0067551117,0.0023389368,0.002601514
13,4,0.034957442,0.046910834,0.02845363,0.02448583,0.7038036,0.033138372,0.017838277,0.06435341,0.012112087,0.033946496
14,2,0.016463695,0.013474818,0.7496741,0.1156591,0.01775653,0.041597426,0.005712334,0.0062307967,0.02637479,0.007056466
15,4,0.06862026,0.04327447,0.054994024,0.04508774,0.6486972,0.043554716,0.0177102,0.03758144,0.025893012,0.014586941
16,2,0.008538534,0.016076671,0.75646865,0.03703949,0.026125489,0.016507894,0.00880107,0.0056553693,0.039021127,0.0857657
17,9,0.054856967,0.014826227,0.2197884,0.032113347,0.010374547,0.021653805,0.007466703,0.02257361,0.13537754,0.48096886
18,9,0.03640384,0.055939175,0.03473331,0.18337482,0.07682793,0.006699691,0.01254327,0.004712032,0.06256054,0.5262054
19,0,0.9026694,0.012556441,0.020558355,0.0061777416,0.005248602,0.017996576,0.006411478,0.010500298,0.009163651,0.008717368
20,7,0.025480973,0.2386446,0.040668778,0.020924175,0.009719365,0.010640921,0.016513592,0.58524907,0.03515583,0.017002717
21,8,0.05179973,0.1541783,0.04780199,0.08229254,0.04404763,0.0050074607,0.027467696,0.0458144,0.5318679,0.00972229
22,3,0.26164445,0.029102946,0.12407009,0.42694733,0.01188076,0.022753645,0.008499181,0.010028536,0.081917025,0.02315613
23,5,0.086632416,0.021236094,0.114548996,0.037803043,0.008330791,0.35896865,0.040104862,0.26161912,0.048962362,0.021793704
24,2,0.015028786,0.03555764,0.77405757,0.019204013,0.013702811,0.07480584,0.01056982,0.010744049,0.0327028,0.013626721
25,2,0.014893751,0.0077776243,0.7290178,0.13282485,0.021121988,0.048623692,0.0042178733,0.0056263576,0.029854879,0.0060411883
26,2,0.009014044,0.009678648,0.874343,0.011342809,0.0071943984,0.054463334,0.005770468,0.005345997,0.017579375,0.0052678883
27,0,0.36263424,0.14345531,0.0345324,0.10038418,0.042141512,0.06288821,0.039669678,0.012134811,0.06545745,0.13670222
28,7,0.06684894,0.011420179,0.017579393,0.011041558,0.04024884,0.023021182,0.009441324,0.79162663,0.017992526,0.010779354
29,9,0.05374557,0.008642792,0.067352526,0.01719847,0.07089475,0.025722457,0.008344139,0.026776582,0.06831556,0.65300715
30,3,0.005348733,0.29430407,0.026566101,0.42167732,0.026183506,0.01481239,0.1918333,0.009531306,0.0055647017,0.0041786204
31,3,0.28631434,0.019902384,0.14746214,0.3852014,0.02805251,0.034271527,0.009400418,0.010189135,0.060412187,0.018794019
32,0,0.71336,0.006277265,0.0049871583,0.0156042185,0.15003249,0.025998091,0.010779148,0.030111903,0.01847219,0.024377467
33,2,0.04677897,0.022029141,0.5072855,0.28786564,0.031324655,0.049781896,0.008708209,0.008368506,0.024740407,0.013117071
34,9,0.18878207,0.08242294,0.15373574,0.085964255,0.003640917,0.121133536,0.009997759,0.047350228,0.08979062,0.21718197
