ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.039030254,0.07270872,0.020550795,0.057696786,0.6172739,0.010191524,0.008369326,0.02331271,0.12189771,0.028968235
1,5,0.006727851,0.014848962,0.015117951,0.008595038,0.03806359,0.8744107,0.0052358294,0.013991362,0.020506537,0.0025022293
2,2,0.06294741,0.008114555,0.8277927,0.020241933,0.0065260567,0.01529121,0.0068602804,0.01457218,0.032426182,0.005227454
3,2,0.08728756,0.022058064,0.59775996,0.074655354,0.038401276,0.03676941,0.03291342,0.007867761,0.08876319,0.01352409
4,0,0.3251297,0.05084132,0.040692087,0.25507453,0.03281545,0.04569612,0.014657057,0.065626286,0.15217559,0.017291905
5,8,0.029274147,0.028813986,0.017176233,0.037835956,0.012415424,0.022827534,0.0071346895,0.019229477,0.81081784,0.014474832
6,7,0.041369744,0.020740721,0.017721858,0.019574972,0.0424144,0.017434444,0.021559749,0.7867963,0.01945225,0.012935602
7,6,0.027488377,0.0035712973,0.0052461163,0.0114917355,0.019419646,0.0016390119,0.87395424,0.009600359,0.04281841,0.004770697
8,7,0.008839526,0.0023372273,0.0040710825,0.0062691313,0.26637322,0.0036742652,0.02275611,0.67953014,0.0022289064,0.0039203675
9,7,0.0011116299,0.004352861,0.00048462657,0.00017791701,0.0027580871,6.919838e-05,2.6303373e-05,0.9871666,0.0025673995,0.0012853731
10,0,0.90436184,0.0040301327,0.010188018,0.0074380953,0.011539198,0.009857605,0.0075566727,0.024721583,0.0144748315,0.0058320947
11,9,0.0043056244,0.0052310447,0.0023303272,0.08007854,0.007907174,0.012886888,0.003053755,0.01156077,0.0045050816,0.8681409
12,1,0.0054519116,0.9249972,0.001299895,0.009497514,0.02895276,0.00609585,0.009697803,0.0058389516,0.0024743052,0.005693855
13,4,0.02219669,0.05412505,0.020167638,0.052372083,0.66953254,0.019409595,0.021126823,0.09928695,0.024413632,0.017369082
14,2,0.017682476,0.0038494002,0.7698709,0.11827108,0.014574996,0.03702813,0.0052237827,0.007357395,0.01668939,0.00945248
15,4,0.05750343,0.08861052,0.026585406,0.029634207,0.637367,0.04541018,0.016060796,0.030388154,0.036488067,0.03195233
16,2,0.038483553,0.0079510445,0.691264,0.03210295,0.067473024,0.019634595,0.014325131,0.008799665,0.022981245,0.096984774
17,9,0.09161965,0.012081652,0.06632234,0.028743502,0.0032321184,0.018780768,0.007046671,0.035762735,0.16985917,0.5665514
18,9,0.047784794,0.017166287,0.035003442,0.053583674,0.09991758,0.010021878,0.009293665,0.013726485,0.055252317,0.6582498
19,0,0.8945764,0.0046897554,0.012376349,0.0075831944,0.014977341,0.015584661,0.0051284507,0.024002347,0.014282173,0.006799311
20,7,0.017596452,0.0842068,0.01684866,0.035643656,0.02132676,0.0033274156,0.05539246,0.6686312,0.08768777,0.0093388725
