ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.07557853,0.01663892,0.0455284,0.047065463,0.6254388,0.03951715,0.009712507,0.021695945,0.08870609,0.030118158
1,5,0.01560197,0.014608467,0.007564909,0.009847249,0.023472851,0.8400666,0.004306148,0.010518232,0.0633402,0.010673442
2,2,0.02657418,0.007829942,0.8256395,0.04543378,0.013260778,0.017035492,0.0070461854,0.02287903,0.020877417,0.013423643
3,2,0.03732362,0.06250148,0.6411833,0.07812693,0.009454762,0.019869667,0.011010641,0.009528916,0.1126243,0.018376438
4,0,0.4826428,0.012225153,0.011196542,0.19235738,0.07565999,0.13259305,0.017240228,0.03493693,0.018541278,0.022606594
5,8,0.014473157,0.014586672,0.027291441,0.017919477,0.0057584303,0.0147298165,0.0057192,0.02085622,0.85797167,0.020693913
6,7,0.015463928,0.008208821,0.008436378,0.008148917,0.017091952,0.047725376,0.014114484,0.8592743,0.012328919,0.009206921
7,6,0.15562269,0.008526146,0.004717791,0.010441354,0.007425752,0.006392028,0.74534017,0.008255759,0.03265216,0.020626165
8,7,0.007414412,0.00413784,0.013521159,0.006583255,0.016449595,0.015986368,0.007987587,0.92188805,0.0021635194,0.0038682066
9,7,0.026205072,0.015259184,0.020844106,0.011930376,0.022752428,0.029513549,0.0069895755,0.82947004,0.024810465,0.01222523
10,0,0.83494574,0.010337367,0.021692708,0.009815938,0.008098061,0.026552517,0.021419054,0.021428205,0.032469343,0.013241075
11,9,0.014738378,0.010329317,0.012786181,0.06758621,0.006688675,0.04619118,0.017425511,0.07350757,0.028018933,0.722728
12,1,0.014153224,0.84641266,0.048693147,0.010321909,0.020959286,0.009941035,0.011068386,0.019482618,0.014425327,0.0045424565
13,7,0.009208892,0.0083276685,0.0094457045,0.014708583,0.37915415,0.07120618,0.020894907,0.45913723,0.011556179,0.016360607
14,2,0.013746471,0.011780968,0.72886264,0.16105078,0.009559171,0.022559213,0.006226348,0.018479845,0.016181491,0.011553102
15,4,0.013008183,0.010742119,0.00072249374,0.005562064,0.9594496,0.0042562606,0.00095808395,0.0027588042,0.001127797,0.0014145742
