ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.01502144,0.011059312,0.009775616,0.030436456,0.834425,0.029350681,0.010446883,0.005139175,0.038325783,0.01601964
1,5,0.021855205,0.0019976709,0.0071861534,0.015632173,0.007529934,0.9077188,0.002810353,0.021180151,0.006630226,0.0074593313
2,2,0.2740947,0.009151377,0.5805157,0.016709553,0.0043781754,0.010045693,0.006788799,0.009343461,0.08056245,0.008410126
3,2,0.060419675,0.012171737,0.7964509,0.01825708,0.012768028,0.034187973,0.014377615,0.009362159,0.038893424,0.003111347
4,0,0.35555714,0.033691086,0.067102395,0.119889446,0.02301973,0.0537279,0.012083754,0.06357977,0.17161712,0.09973163
5,8,0.05334033,0.013481951,0.019403491,0.006947585,0.014845661,0.007469468,0.0042875344,0.0036201666,0.86368334,0.012920517
6,7,0.0065249302,0.00839645,0.011610236,0.0068781907,0.029221507,0.016394647,0.0038141538,0.88022375,0.014145923,0.022790255
7,6,0.048328,0.0073063103,0.0077964272,0.014561601,0.009933295,0.022258414,0.864974,0.015052698,0.0059437794,0.0038454747
8,7,0.007922633,0.010734477,0.0148542635,0.010650104,0.024652017,0.0476159,0.014792114,0.85843766,0.0040238225,0.006317106
9,7,0.014372699,0.008901853,0.017317876,0.011817498,0.008694784,0.014260415,0.006052267,0.8864565,0.017629854,0.01449615
10,0,0.43174294,0.012187204,0.059334353,0.040098894,0.025021834,0.19214886,0.02224403,0.16926585,0.016312534,0.031643473
11,9,0.016360996,0.0028023324,0.0118325045,0.026180958,0.010791731,0.09647628,0.00558471,0.015171244,0.010697261,0.80410206
12,1,0.002644174,0.96563005,0.00076445955,0.008101773,0.00420485,0.007153241,0.0048136218,0.0028528727,0.001532457,0.0023024876
13,4,0.047404546,0.016064072,0.01234717,0.045702856,0.669246,0.07735142,0.015531017,0.09018083,0.016198743,0.009973377
14,2,0.0074052177,0.005056973,0.8375183,0.08056451,0.007885442,0.0064893696,0.0067214794,0.010189448,0.036080386,0.002088919
15,4,0.02752047,0.012544115,0.015718048,0.01686331,0.7832648,0.038313948,0.0127589125,0.06574051,0.014397063,0.012878874
16,2,0.10378435,0.007899814,0.6969295,0.014250666,0.027864328,0.021352842,0.015941514,0.008107821,0.020695327,0.08317389
17,8,0.18837166,0.008913243,0.0874559,0.010951868,0.0035540937,0.010237117,0.0062413295,0.044260424,0.33344218,0.30657223
18,9,0.014467862,0.029523032,0.12736677,0.052848577,0.04308264,0.0092278235,0.00588184,0.014626641,0.20342445,0.49955034
19,0,0.6579931,0.0049449615,0.020293975,0.015795954,0.014396698,0.19110179,0.009007312,0.062413316,0.011121369,0.01293145
20,7,0.03259893,0.13735661,0.06429054,0.13218531,0.030330388,0.03406702,0.0925429,0.36203048,0.08317601,0.031421874
21,8,0.05411288,0.062358055,0.015374139,0.14294669,0.038950123,0.020647572,0.024276584,0.011963684,0.612767,0.016603338
22,3,0.09863586,0.006876899,0.32362965,0.40652,0.0052753193,0.016491836,0.016012674,0.023137495,0.07833649,0.025083795
23,0,0.57866615,0.0064037107,0.046338774,0.014216382,0.0261198,0.19571608,0.022619264,0.08175071,0.009446591,0.018722525
24,2,0.008056751,0.013857409,0.85866463,0.015963407,0.006753031,0.027042812,0.007224704,0.012465914,0.036913827,0.013057457
25,2,0.026497241,0.004734558,0.8238983,0.05761535,0.018549018,0.011542056,0.00871366,0.009330303,0.032304317,0.006815196
26,2,0.0059241196,0.0047713607,0.9084538,0.009609002,0.007152292,0.023136813,0.0067280806,0.00933345,0.018694941,0.0061960737
27,0,0.26548705,0.08890584,0.09140507,0.07364609,0.037300512,0.036195554,0.14785483,0.031690612,0.05003463,0.17747983
28,7,0.08054442,0.0070118555,0.010569992,0.0108868,0.05886528,0.028877541,0.008820999,0.76744145,0.018000174,0.008981541
29,9,0.019467358,0.0031363254,0.041244213,0.012195364,0.035662282,0.008504364,0.007276461,0.007568036,0.062101055,0.8028445
30,1,0.01031944,0.7995895,0.004069689,0.06565803,0.008483963,0.02572135,0.051168114,0.0067705205,0.015815362,0.012404059
31,3,0.026771381,0.0033268738,0.036148146,0.8335881,0.027261214,0.019144334,0.0037599893,0.009269472,0.01957121,0.021159288
32,4,0.35440493,0.011421482,0.0110539105,0.021491174,0.3927135,0.047461823,0.0074260817,0.11302994,0.00928373,0.031713415
33,2,0.15187703,0.0060433922,0.5227881,0.121339835,0.04329702,0.066942565,0.015508209,0.029421441,0.014351201,0.02843123
34,9,0.023443343,0.055274025,0.0111212535,0.042427935,0.015090607,0.13815978,0.009170359,0.025622476,0.27072796,0.4089622
35,6,0.0029863936,0.0062563536,0.0019957833,0.012969439,0.010726417,0.0046898094,0.94969505,0.004761222,0.00381307,0.00210647
36,3,0.004992576,0.025947819,0.028962348,0.8884434,0.011955569,0.009492046,0.007102617,0.0060073566,0.015722675,0.001373562
37,2,0.10952391,0.0067227185,0.6067814,0.014164837,0.012170768,0.10161774,0.012276525,0.06278329,0.006335664,0.06762312
38,8,0.022292227,0.013041155,0.019634586,0.009761298,0.008310438,0.0039453334,0.0033880048,0.0041127945,0.9082548,0.0072593614
39,0,0.3238196,0.033805583,0.05360066,0.15875557,0.016241033,0.08646213,0.013784807,0.14632381,0.09611542,0.07109138
40,2,0.02755924,0.0064900178,0.6745861,0.052039903,0.039502967,0.08050354,0.019757312,0.029488998,0.061744116,0.008327806
41,3,0.0068725897,0.021902159,0.27506512,0.59472114,0.007672713,0.003966148,0.012081093,0.006320087,0.020354426,0.05104443
42,7,0.010052695,0.010354142,0.025399227,0.01462434,0.012450781,0.027633954,0.005817582,0.8660546,0.012901172,0.014711515
43,7,0.0078075724,0.0021504492,0.034744594,0.022809716,0.006684357,0.0628219,0.02859292,0.8152884,0.010860144,0.008239827
44,0,0.32509848,0.050065815,0.06927403,0.18924303,0.017562494,0.04274404,0.012646209,0.12615637,0.084013075,0.08319644
45,5,0.0058270427,0.0015398246,0.005984863,0.019415664,0.002109288,0.9324958,0.002537662,0.022037942,0.003000629,0.0050513614
46,7,0.013760559,0.014759607,0.011515478,0.044834103,0.027486265,0.030104183,0.042929027,0.7862166,0.012741252,0.015652971
47,2,0.032464944,0.021371871,0.76785517,0.10354005,0.0045086634,0.005991856,0.0054382808,0.004110324,0.03391025,0.020808563
48,7,0.009616604,0.05805437,0.029507665,0.1286454,0.015982555,0.017199747,0.058069807,0.5397828,0.08622493,0.05691613
49,7,0.015711883,0.018504815,0.028193636,0.023943305,0.10608759,0.1420926,0.06188778,0.5361077,0.009652203,0.057818476
50,9,0.018450262,0.03192808,0.11296154,0.04985696,0.13243525,0.03371782,0.03609173,0.03857286,0.019064875,0.5269206
51,9,0.05276829,0.041977778,0.021266762,0.030443225,0.0030689514,0.035747606,0.011207824,0.026717048,0.29192626,0.48487622
52,5,0.07762181,0.02602635,0.00813376,0.18156922,0.0068835397,0.32028213,0.023385396,0.21222311,0.015129067,0.12874557
53,6,0.010262158,0.015441559,0.0016195475,0.022767441,0.005267299,0.01260991,0.91474515,0.008892971,0.005597086,0.0027967915
54,5,0.020478835,0.013581888,0.022878544,0.032815184,0.0023474246,0.49008262,0.14827897,0.25161713,0.0062986994,0.011620656
55,0,0.7685857,0.01432975,0.024398465,0.011961586,0.09921014,0.027840387,0.009624112,0.025074245,0.009749815,0.009225839
56,4,0.0045816,0.0063273855,0.00088752666,0.012881279,0.9518354,0.007955139,0.005948174,0.0010361207,0.004411531,0.0041358047
57,9,0.17017809,0.0044910447,0.21006615,0.06209051,0.0661728,0.14700282,0.021243187,0.034530923,0.051116746,0.2331077
58,1,0.20469038,0.42803293,0.056477398,0.04498935,0.019447438,0.023386586,0.02841066,0.026744712,0.018895263,0.14892533
59,3,0.005765561,0.008495481,0.010491595,0.9102881,0.012652371,0.022568608,0.010151356,0.0055330917,0.0076054004,0.0064485464
60,7,0.01384148,0.006117998,0.012897828,0.019533144,0.0062612314,0.025523445,0.007718633,0.8933783,0.009388794,0.00533902
61,9,0.01741857,0.022681281,0.0043526785,0.019814802,0.01014678,0.017293945,0.009087949,0.005115083,0.013029785,0.88105905
62,9,0.16232128,0.02819501,0.11001857,0.038541254,0.009614956,0.15112403,0.017974079,0.028848438,0.17084269,0.28251964
63,8,0.10724965,0.0104786325,0.029734973,0.012629891,0.005914871,0.0183244,0.0062422873,0.011261633,0.7747581,0.023405459
64,3,0.011669885,0.009860135,0.003607069,0.8599937,0.029879786,0.009195973,0.032907847,0.012612615,0.015645452,0.014627562
65,8,0.0070111775,0.039327472,0.008943532,0.006183765,0.0032828965,0.00336914,0.0022487713,0.0012088707,0.9254054,0.0030189415
66,3,0.26592976,0.013627392,0.2391354,0.35968372,0.0046703494,0.023542648,0.007675832,0.011726535,0.06501803,0.008990363
67,0,0.27778995,0.019715164,0.12844557,0.22649857,0.021952337,0.02210759,0.010141085,0.19010603,0.06629142,0.036952294
68,7,0.015118847,0.003237369,0.00541254,0.009260682,0.017988158,0.033906695,0.0089451475,0.87435234,0.009568951,0.02220933
69,2,0.11632165,0.008288422,0.38284907,0.32577536,0.0046291305,0.033723302,0.010712479,0.011715359,0.044422384,0.06156281
70,8,0.02403187,0.020346584,0.0120383175,0.007709205,0.057544142,0.02736217,0.006423894,0.053419586,0.74678046,0.04434369
71,7,0.00370491,0.004007566,0.009181983,0.014460765,0.006398813,0.013338936,0.0069174697,0.92648023,0.013322206,0.0021870176
72,2,0.031162133,0.029141381,0.26986706,0.13423619,0.018968334,0.08619284,0.0133165335,0.015273309,0.1471851,0.25465715
73,2,0.03811031,0.020143239,0.62121224,0.06482122,0.024118891,0.1282226,0.019372195,0.005766809,0.01141076,0.06682174
74,7,0.0132599715,0.008053366,0.010784173,0.029086186,0.011213942,0.06081823,0.0036069907,0.85511106,0.003989018,0.004077114
75,7,0.020336926,0.0054869824,0.017472137,0.007554268,0.005794149,0.05497891,0.009151454,0.8585632,0.004801494,0.01586042
