ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.04984034,0.014125695,0.019189004,0.021659026,0.8002946,0.020062102,0.025548281,0.016622175,0.01730168,0.015357073
1,5,0.023581617,0.008875203,0.005732801,0.0045983586,0.008476041,0.9272115,0.0043279002,0.0056415945,0.005155689,0.006399299
2,2,0.029756654,0.019740952,0.75677735,0.031339582,0.013136441,0.009596648,0.012931385,0.016500194,0.04516217,0.06505867
3,2,0.06284479,0.031113168,0.6245741,0.059117742,0.03650942,0.04156567,0.046649482,0.019801015,0.024936043,0.05288852
4,3,0.043111,0.07216908,0.029083485,0.5958816,0.03871179,0.02369888,0.025212822,0.058102086,0.030740716,0.08328864
5,8,0.009519693,0.014627807,0.006813703,0.008541923,0.016402459,0.0152928,0.012323787,0.011963047,0.89291614,0.011598599
6,7,0.026095944,0.029452076,0.02223221,0.026238149,0.011096518,0.015833529,0.01228395,0.8116687,0.024021028,0.021077944
7,6,0.014341284,0.012461997,0.016720496,0.022290654,0.01851126,0.013253074,0.8453252,0.015029299,0.014840022,0.027226819
8,7,0.013885597,0.01811038,0.01779041,0.016364364,0.05058366,0.01229937,0.024431275,0.81472814,0.013921423,0.017885344
9,7,0.015706949,0.015134637,0.014096718,0.029217469,0.019454462,0.015744539,0.011904292,0.83784676,0.019531498,0.021362701
10,0,0.8935605,0.015875146,0.012878473,0.0131872855,0.008896691,0.014949325,0.010358991,0.013380209,0.0067375805,0.010175768
11,9,0.016437933,0.013469446,0.020528868,0.01759814,0.020581473,0.008272649,0.018263854,0.016467717,0.010524386,0.85785544
12,1,0.015938617,0.87914073,0.010233748,0.016025815,0.013601524,0.014265698,0.012261965,0.013643597,0.015337883,0.009550338
13,4,0.09424693,0.050285175,0.044625632,0.060051672,0.4728297,0.050361603,0.033334926,0.12472817,0.03135812,0.038177982
14,2,0.02155752,0.020682808,0.7506278,0.061072037,0.039304614,0.022936221,0.023430524,0.02265164,0.015558565,0.022178223
15,4,0.017963983,0.010701706,0.013469154,0.014971657,0.86075217,0.020404004,0.019002024,0.011232337,0.013784075,0.017718956
16,2,0.027616823,0.02061385,0.7438007,0.028982071,0.051810697,0.02388105,0.024693085,0.018858526,0.026347613,0.03339564
17,9,0.053823594,0.035068616,0.29677007,0.03584387,0.021067694,0.012046132,0.01654702,0.05308329,0.0448729,0.4308769
18,9,0.05738921,0.025481401,0.0250285,0.029100085,0.057615254,0.020594193,0.023484878,0.02256723,0.038632963,0.7001062
19,0,0.87586695,0.017496875,0.014395352,0.014166005,0.010371145,0.019552862,0.011618532,0.017177815,0.0072902124,0.012064151
20,7,0.02954449,0.13781945,0.09046057,0.103014275,0.018196777,0.019181598,0.051175263,0.43312135,0.07050632,0.04697992
21,3,0.15043072,0.16958924,0.069252886,0.21887864,0.08295536,0.023687672,0.068918616,0.04146342,0.13119723,0.043626156
22,3,0.13176544,0.04996894,0.07038854,0.5729886,0.025991267,0.014811609,0.021929767,0.016060134,0.032477822,0.06361785
23,5,0.044947058,0.01741469,0.030118281,0.014785972,0.020085812,0.79741925,0.019166326,0.027505891,0.013188245,0.015368502
24,2,0.04263735,0.038227372,0.6362829,0.041559674,0.045429114,0.027345791,0.03650718,0.029843219,0.023366904,0.07880049
25,2,0.014150463,0.011888245,0.8315059,0.03103263,0.026948858,0.01860303,0.015549337,0.016585236,0.019277085,0.014459206
26,2,0.028615477,0.020950401,0.7499973,0.03701915,0.04228554,0.02081315,0.025722805,0.020699212,0.020436186,0.03346074
27,6,0.06655938,0.124297366,0.06526734,0.08914455,0.070397966,0.02262658,0.29470286,0.034788236,0.04736125,0.18485448
28,7,0.035935167,0.0347396,0.030181685,0.053957887,0.10426625,0.07797341,0.03718399,0.55608296,0.029312992,0.04036607
29,9,0.046458546,0.020450514,0.03485596,0.022751598,0.049387634,0.017015163,0.034441795,0.02029857,0.046930548,0.7074097
30,1,0.01884621,0.8330208,0.01392735,0.031664457,0.0143049685,0.02146564,0.023521094,0.016583432,0.014486875,0.012179231
31,3,0.15986292,0.059259355,0.07841622,0.4083284,0.038746763,0.021309912,0.03847194,0.057123713,0.067766726,0.07071404
32,0,0.4516797,0.033565704,0.03661518,0.041554667,0.23055005,0.024514746,0.045176636,0.032528073,0.028525783,0.07528941
33,2,0.14133,0.021923723,0.38404307,0.23270723,0.025467744,0.040457346,0.032120213,0.04121426,0.032916475,0.047819983
34,9,0.17250586,0.09083489,0.039250154,0.18775453,0.032175615,0.17412952,0.018877162,0.030477973,0.04726251,0.2067318
35,6,0.015529774,0.010156624,0.008690171,0.013246285,0.043459963,0.019318419,0.8399541,0.01348171,0.0142404325,0.02192247
36,3,0.058159687,0.06999671,0.07712791,0.5720765,0.043473475,0.015401342,0.04253406,0.044952884,0.039127663,0.037149746
37,2,0.08613028,0.015508337,0.6196627,0.033967067,0.035670925,0.04206353,0.025774416,0.045969807,0.015753174,0.07949972
38,8,0.0074568307,0.0120075,0.0058775926,0.0072890413,0.012995169,0.012378473,0.010581095,0.010515226,0.9119357,0.008963477
39,3,0.04530923,0.07024075,0.024330461,0.5932241,0.043500114,0.025176734,0.023809163,0.060131893,0.032780644,0.08149694
40,2,0.057294503,0.034424946,0.5989249,0.07810451,0.03969281,0.024834454,0.04579532,0.029730292,0.043169208,0.04802908
41,2,0.027330767,0.038590398,0.51800716,0.17563702,0.03666939,0.016891649,0.028466793,0.03149935,0.017255303,0.10965217
42,7,0.013839968,0.014764646,0.014008646,0.024368376,0.0146920495,0.015205016,0.010055434,0.85869193,0.016363185,0.018010767
43,7,0.008213729,0.010192313,0.010692705,0.018913269,0.01309854,0.012216251,0.014115495,0.8884483,0.011788934,0.01232041
44,3,0.039672326,0.067624904,0.02184432,0.60424024,0.042477064,0.025566498,0.022568807,0.05752995,0.035050195,0.08342563
45,5,0.017662112,0.009438971,0.0049915705,0.004743801,0.008923115,0.93261045,0.0044822264,0.0054502566,0.0051539526,0.0065435925
46,7,0.020141108,0.017473707,0.021506304,0.030275604,0.024705177,0.0666534,0.024144221,0.7594842,0.022459699,0.013156706
47,2,0.09159059,0.036964417,0.59257,0.050584476,0.032140017,0.020105569,0.019306922,0.021001859,0.034973443,0.10076267
48,7,0.03885774,0.14989056,0.072821714,0.051197045,0.05489287,0.034745023,0.053270694,0.40451926,0.078250974,0.061554115
49,7,0.012123022,0.015975935,0.012389018,0.018135158,0.030463398,0.010420602,0.016912453,0.85386986,0.013019253,0.01669124
50,9,0.023585211,0.030286713,0.07981988,0.06949569,0.037613586,0.022054806,0.051965214,0.016797261,0.025754036,0.6426276
51,3,0.115586974,0.10121804,0.046138808,0.24314287,0.03587638,0.15433227,0.019831294,0.026823126,0.08991137,0.16713883
52,7,0.1380649,0.075344026,0.07001932,0.15980566,0.034754977,0.07156531,0.025110161,0.16056685,0.14160769,0.12316111
53,6,0.005697864,0.0062499084,0.00625651,0.0077767866,0.014819381,0.011611859,0.9162067,0.010529858,0.009166073,0.011685099
54,7,0.033287846,0.016273787,0.019575957,0.021680558,0.021528924,0.19522032,0.03753856,0.56811666,0.015807815,0.07096966
55,0,0.75895256,0.02201798,0.028273854,0.030033082,0.05708612,0.017754106,0.027719807,0.01587672,0.011630819,0.030654931
56,4,0.027051786,0.03983483,0.02060463,0.034899328,0.73157436,0.02925071,0.03701894,0.023051383,0.026948731,0.029765274
57,9,0.18598352,0.030751802,0.13451087,0.033442758,0.032983173,0.024050498,0.045454103,0.02740426,0.025934145,0.45948485
58,9,0.065818295,0.09717229,0.22346708,0.06787022,0.10162027,0.016754996,0.029212944,0.12350979,0.032837253,0.24173684
59,3,0.009932461,0.0097005535,0.0077913096,0.89500403,0.01336704,0.011467174,0.013670928,0.0126075875,0.012999952,0.013458968
60,7,0.010050586,0.014817612,0.010729207,0.019226719,0.018273178,0.060818374,0.026943965,0.8049872,0.016235456,0.017917736
61,9,0.030850355,0.026525,0.022039395,0.022795977,0.031300493,0.036327243,0.033817418,0.021845646,0.025271405,0.74922717
62,9,0.12554522,0.01566238,0.23294844,0.018646182,0.024664355,0.009284823,0.018228728,0.01553237,0.0151592055,0.5243283
63,8,0.009195601,0.015533844,0.015427082,0.016110457,0.01668681,0.009049445,0.013387543,0.024781179,0.86189044,0.017937668
64,3,0.012479894,0.011003489,0.0075231167,0.880248,0.014233435,0.015649188,0.010941154,0.014742771,0.014583483,0.018595435
65,8,0.037984055,0.028260536,0.030097255,0.024192246,0.016735751,0.013056459,0.01850346,0.017014235,0.80077016,0.013385817
66,3,0.14975272,0.059146553,0.07223254,0.46769306,0.028653631,0.020259561,0.022374554,0.04443068,0.05594069,0.07951601
67,3,0.035506427,0.06552722,0.027283553,0.6190686,0.04242154,0.021791687,0.024167635,0.058780484,0.038467642,0.06698525
68,7,0.029075699,0.029457951,0.021841606,0.043025862,0.102602094,0.05526372,0.030322362,0.62770283,0.02757463,0.033133242
69,2,0.110846035,0.036100984,0.41534194,0.08410109,0.024382217,0.02399094,0.024806628,0.022098416,0.042474274,0.21585757
70,8,0.035715975,0.23386194,0.111824006,0.06820479,0.04466578,0.05274805,0.028318373,0.027897302,0.31064773,0.08611605
71,7,0.010944048,0.013829111,0.013249247,0.024181552,0.020979883,0.03967202,0.021126265,0.81995285,0.021115242,0.014949777
72,8,0.03607365,0.07802233,0.17430496,0.109417275,0.08212476,0.03640034,0.029052198,0.016998565,0.3686959,0.06890994
73,9,0.08017238,0.022240967,0.27275574,0.061647814,0.06597909,0.033629633,0.06211979,0.022150805,0.016827831,0.362476
74,7,0.019402005,0.012731461,0.01657099,0.021410126,0.029132219,0.05893817,0.019946568,0.7818149,0.017883236,0.022170309
75,7,0.007026454,0.014128206,0.0140479915,0.022278752,0.017115323,0.01313484,0.016634682,0.8645312,0.016496673,0.014605866
76,5,0.053183734,0.017458234,0.04262279,0.017853566,0.029294116,0.7691769,0.020255277,0.014995089,0.015586388,0.019573823
77,7,0.08350899,0.05530593,0.05715186,0.07101462,0.22689481,0.06632498,0.07734393,0.26561448,0.034791905,0.062048424
78,4,0.01111692,0.013145287,0.010473936,0.020282032,0.86312056,0.016462456,0.021028174,0.009692145,0.021587739,0.0130908415
79,5,0.05794659,0.02168085,0.04660573,0.021478381,0.037026197,0.7383154,0.025707714,0.018238252,0.013865958,0.019134952
80,5,0.016780034,0.009896449,0.005347498,0.004122296,0.008683212,0.9346223,0.0043574427,0.005107102,0.0049396716,0.006143948
81,0,0.37726602,0.0649824,0.034316752,0.04302233,0.018505557,0.04194357,0.017837903,0.06188308,0.034053184,0.30618924
82,5,0.015074518,0.0077409227,0.0058659934,0.0039669145,0.008221107,0.9393497,0.0042100437,0.0050480934,0.0053212605,0.0052014273
83,7,0.04526936,0.018820759,0.026282096,0.023967808,0.03115718,0.13648601,0.034043647,0.59280384,0.017496634,0.07367262
84,4,0.026308086,0.009521429,0.0121397935,0.011982501,0.8563237,0.02331392,0.0114486255,0.011704703,0.016290277,0.020966886
85,3,0.065610856,0.041306645,0.03130999,0.66110617,0.044502486,0.0146317175,0.05956993,0.020963326,0.031397384,0.029601516
86,5,0.061921746,0.016651403,0.038332127,0.01814028,0.029478619,0.76800454,0.020431539,0.015894352,0.012701967,0.01844345
87,5,0.037582338,0.020091068,0.012734788,0.018303169,0.0681281,0.7604754,0.01634002,0.01996726,0.018613165,0.02776472
88,6,0.022795197,0.01604734,0.032383595,0.033068128,0.01949885,0.013944091,0.785383,0.019278914,0.01671149,0.04088951
89,5,0.035864506,0.019684339,0.010522368,0.015593044,0.056707725,0.7919914,0.013865723,0.017908195,0.0154297445,0.022433024
90,0,0.7935265,0.016118271,0.023376744,0.024901263,0.037120868,0.022703568,0.021462157,0.014693578,0.013225416,0.032871556
91,7,0.008768903,0.012868426,0.010277,0.019439418,0.015470708,0.018323196,0.02003376,0.8640717,0.017549263,0.0131976595
92,8,0.02966114,0.03331978,0.020063058,0.017132983,0.01480098,0.009922031,0.024492295,0.01992336,0.82027084,0.010413492
93,4,0.015160393,0.036321204,0.011526105,0.022625864,0.81995857,0.024493976,0.017819198,0.012993872,0.015849702,0.02325109
94,1,0.029848851,0.42904082,0.18385509,0.058782056,0.018229129,0.01723363,0.025733987,0.019322865,0.042212963,0.17574058
95,5,0.013110023,0.01327759,0.012243483,0.010018828,0.018456673,0.8749431,0.014620065,0.009345346,0.021288011,0.012696925
96,7,0.02040622,0.014026475,0.014841378,0.021299623,0.023514723,0.07460115,0.0194184,0.7738782,0.0151061565,0.022907581
