ID,TARGET,0,1,2,3,4,5,6,7,8,9
0,4,0.059790943,0.025727386,0.04029476,0.027954524,0.70050246,0.05269591,0.018330958,0.018767266,0.027062807,0.02887294
1,5,0.053861175,0.0077715022,0.025557037,0.015154948,0.017773408,0.78739315,0.009933995,0.012823481,0.05307419,0.01665711
2,2,0.0689689,0.014516377,0.7208984,0.065687306,0.0074686557,0.012894394,0.012375733,0.009847313,0.054565977,0.032776915
3,2,0.038737267,0.019629424,0.73937964,0.055469092,0.010804352,0.022118134,0.019187635,0.009020133,0.068437055,0.017217314
4,3,0.14830673,0.024059508,0.039232697,0.42287147,0.013127871,0.027172303,0.015187718,0.06711457,0.037874363,0.20505276
5,8,0.027891438,0.018614667,0.03907706,0.034731373,0.01259227,0.027835803,0.0176644,0.014192323,0.7884899,0.018910812
6,7,0.028615775,0.013601197,0.032303736,0.021969581,0.013304885,0.017436475,0.009952746,0.7842314,0.05356723,0.025017014
7,6,0.11708517,0.013200984,0.009958242,0.020980658,0.006715419,0.009682851,0.6913376,0.011506113,0.010432839,0.10910016
8,7,0.019894682,0.010497007,0.019463886,0.02453818,0.09636466,0.031520776,0.035211682,0.70039636,0.015116446,0.046996318
9,7,0.030841606,0.012422688,0.029543033,0.018548109,0.030965464,0.047026027,0.0156200975,0.7648887,0.023284888,0.026859332
10,0,0.8189928,0.008372831,0.025315097,0.015417098,0.0137214735,0.04562102,0.0123888375,0.019791184,0.016355164,0.024024567
11,9,0.035216235,0.010347078,0.014272494,0.050221857,0.014496426,0.029419156,0.009188324,0.031472623,0.039109606,0.7662562
12,1,0.018675026,0.8282087,0.016392896,0.02021806,0.03821596,0.014904046,0.0142488405,0.01501655,0.018098114,0.016021805
13,4,0.026532687,0.0138541255,0.031602018,0.030183356,0.7697181,0.029948752,0.014325577,0.044617984,0.016178338,0.023039032
14,2,0.019044068,0.014126526,0.7461001,0.11792686,0.015167985,0.020827495,0.011621184,0.015217771,0.021448966,0.018519057
15,4,0.042093694,0.015135628,0.033616602,0.02273094,0.78110963,0.02853619,0.01575453,0.0168915,0.02028789,0.02384339
16,2,0.015226655,0.012369117,0.82990545,0.027339602,0.012366604,0.019750321,0.01153903,0.01114873,0.023704682,0.036649782
17,9,0.04488264,0.021101443,0.058728926,0.022691099,0.010084429,0.022475922,0.01328069,0.014717315,0.05368854,0.73834896
18,9,0.022660928,0.015461871,0.023131676,0.04798674,0.02671045,0.011288618,0.009905027,0.015148734,0.17017655,0.65752935
19,0,0.814956,0.010220649,0.025842112,0.016155578,0.014186481,0.040270876,0.01372187,0.023270331,0.016064456,0.025311552
20,8,0.043997,0.08762907,0.0648335,0.13775602,0.016307719,0.025995713,0.015415193,0.2364693,0.30974677,0.061849732
21,8,0.02033594,0.033030003,0.014827729,0.06373559,0.013081212,0.011370227,0.013377739,0.007813986,0.8062191,0.016208576
22,3,0.23905131,0.011391148,0.026090313,0.5966909,0.0124498345,0.018512115,0.010542475,0.009694462,0.04430371,0.03127371
23,5,0.034474846,0.008453185,0.06814658,0.05621168,0.016979435,0.7301369,0.02470643,0.01198053,0.027526025,0.02138441
24,2,0.019369476,0.018099949,0.7935828,0.034349136,0.010136447,0.037191067,0.018409634,0.01002517,0.03296681,0.02586958
25,2,0.02218066,0.0113055715,0.8291259,0.027950812,0.014372044,0.023448497,0.011820091,0.015431687,0.02270549,0.021659235
26,2,0.020546278,0.011256572,0.82849383,0.023210188,0.009579447,0.03284766,0.013017274,0.009907795,0.02547835,0.025662635
27,9,0.014505198,0.09241961,0.031505138,0.02773198,0.034410294,0.013386475,0.065109566,0.022974085,0.011003758,0.6869539
28,7,0.04474772,0.010918395,0.015564379,0.013858671,0.10936911,0.039976906,0.012719714,0.715854,0.01965097,0.017340187
29,9,0.046166237,0.008934639,0.03391389,0.017202167,0.017624004,0.028250854,0.010310472,0.015152297,0.059358813,0.7630867
30,1,0.017517472,0.82868814,0.017730163,0.022364788,0.028520862,0.0142714195,0.018806728,0.016717665,0.021964395,0.013418372
31,3,0.3233005,0.011827221,0.026799645,0.5583255,0.012484146,0.011860039,0.010579626,0.0098089455,0.02224284,0.012771538
32,0,0.846447,0.0063496297,0.0055468082,0.016905416,0.06468428,0.015241916,0.00424729,0.008960516,0.009215267,0.022401966
33,2,0.14794055,0.009872579,0.6686377,0.05756885,0.01132044,0.038575567,0.010012163,0.0153723685,0.024338357,0.016361358
34,8,0.064338356,0.150365,0.04022044,0.056776993,0.018540883,0.14048389,0.019518076,0.007949284,0.46502328,0.03678386
35,6,0.024945838,0.013475761,0.015762774,0.022253547,0.021056795,0.011101605,0.8472714,0.010584087,0.019181501,0.014366689
36,3,0.041991565,0.017557293,0.019252688,0.8413557,0.010969747,0.009127804,0.009474599,0.015185931,0.022022134,0.013062563
37,2,0.06607008,0.0092811175,0.785137,0.0105977375,0.012233721,0.058504272,0.007420141,0.01244132,0.01386159,0.02445302
38,8,0.027071705,0.016088363,0.039725196,0.032273494,0.013564193,0.027258828,0.016027236,0.014316057,0.7957189,0.017955951
39,3,0.31276602,0.020949434,0.028141515,0.4123306,0.016588382,0.026783234,0.015667073,0.06444371,0.035107844,0.06722223
40,2,0.04072586,0.019127259,0.704509,0.057805277,0.010447169,0.019044977,0.022243362,0.006349994,0.10474123,0.0150058605
41,2,0.011092842,0.008458677,0.49120715,0.42050472,0.0075507713,0.006796803,0.009851866,0.009745759,0.01582812,0.018963318
42,7,0.034801837,0.012196923,0.028550297,0.017073685,0.028690398,0.064946346,0.019018222,0.74664956,0.021815443,0.026257293
